nombre,ruc,direccion,telefono,_class
Proveedor 1243,893123628,"Carrera 89 # 67-82, Barranquilla",305196179,com.ShopMaster.Model.Proveedor
Proveedor 1244,899715354,"Carrera 66 # 99-51, Barranquilla",314126458,com.ShopMaster.Model.Proveedor
Proveedor 1245,896280594,"Carrera 96 # 27-71, Bogotá",301833213,com.ShopMaster.Model.Proveedor
Proveedor 1246,895040102,"Carrera 73 # 41-92, Medellín",315782215,com.ShopMaster.Model.Proveedor
Proveedor 1247,896569509,"Carrera 57 # 69-10, Bogotá",319648002,com.ShopMaster.Model.Proveedor
Proveedor 1248,899713348,"Carrera 100 # 59-85, Medellín",307996008,com.ShopMaster.Model.Proveedor
Proveedor 1249,897817636,"Carrera 40 # 50-40, Barranquilla",314601293,com.ShopMaster.Model.Proveedor
Proveedor 1250,891127168,"Carrera 95 # 49-100, Bogotá",311259864,com.ShopMaster.Model.Proveedor
Proveedor 1251,892517406,"Carrera 86 # 77-25, Cali",307353084,com.ShopMaster.Model.Proveedor
Proveedor 1252,892474750,"Carrera 13 # 59-83, Barranquilla",304215874,com.ShopMaster.Model.Proveedor
Proveedor 1253,897031863,"Carrera 48 # 93-38, Cartagena",312093637,com.ShopMaster.Model.Proveedor
Proveedor 1254,895226100,"Carrera 100 # 73-35, Cartagena",306917008,com.ShopMaster.Model.Proveedor
Proveedor 1255,892974355,"Carrera 39 # 27-86, Bogotá",301068933,com.ShopMaster.Model.Proveedor
Proveedor 1256,898021834,"Carrera 74 # 18-69, Cali",313872896,com.ShopMaster.Model.Proveedor
Proveedor 1257,893388262,"Carrera 76 # 13-58, Bogotá",307159930,com.ShopMaster.Model.Proveedor
Proveedor 1258,898743226,"Carrera 83 # 99-64, Barranquilla",308737330,com.ShopMaster.Model.Proveedor
Proveedor 1259,897136425,"Carrera 2 # 83-26, Bogotá",312437245,com.ShopMaster.Model.Proveedor
Proveedor 1260,894088542,"Carrera 94 # 42-20, Medellín",317547479,com.ShopMaster.Model.Proveedor
Proveedor 1261,893999663,"Carrera 54 # 3-48, Cali",315126981,com.ShopMaster.Model.Proveedor
Proveedor 1262,899372184,"Carrera 71 # 100-83, Bogotá",303412767,com.ShopMaster.Model.Proveedor
Proveedor 1263,893779915,"Carrera 65 # 75-93, Cartagena",317799062,com.ShopMaster.Model.Proveedor
Proveedor 1264,899117567,"Carrera 44 # 26-33, Cali",306646614,com.ShopMaster.Model.Proveedor
Proveedor 1265,895131850,"Carrera 58 # 47-62, Barranquilla",304838330,com.ShopMaster.Model.Proveedor
Proveedor 1266,892570217,"Carrera 36 # 13-82, Cartagena",307552502,com.ShopMaster.Model.Proveedor
Proveedor 1267,896466696,"Carrera 58 # 12-23, Barranquilla",317539219,com.ShopMaster.Model.Proveedor
Proveedor 1268,896217602,"Carrera 38 # 26-35, Cartagena",304610461,com.ShopMaster.Model.Proveedor
Proveedor 1269,893504649,"Carrera 32 # 53-24, Barranquilla",301786022,com.ShopMaster.Model.Proveedor
Proveedor 1270,896701654,"Carrera 54 # 38-16, Barranquilla",308784296,com.ShopMaster.Model.Proveedor
Proveedor 1271,899456654,"Carrera 7 # 5-8, Medellín",302938132,com.ShopMaster.Model.Proveedor
Proveedor 1272,892450976,"Carrera 86 # 98-77, Cali",312536987,com.ShopMaster.Model.Proveedor
Proveedor 1273,897384345,"Carrera 36 # 95-84, Cartagena",311348906,com.ShopMaster.Model.Proveedor
Proveedor 1274,897787313,"Carrera 32 # 77-12, Barranquilla",313546668,com.ShopMaster.Model.Proveedor
Proveedor 1275,897636060,"Carrera 64 # 7-58, Bogotá",317295276,com.ShopMaster.Model.Proveedor
Proveedor 1276,896028291,"Carrera 49 # 89-75, Cali",315059392,com.ShopMaster.Model.Proveedor
Proveedor 1277,897515137,"Carrera 14 # 60-70, Bogotá",304265565,com.ShopMaster.Model.Proveedor
Proveedor 1278,893480142,"Carrera 69 # 34-32, Bogotá",317239832,com.ShopMaster.Model.Proveedor
Proveedor 1279,892951684,"Carrera 51 # 61-49, Bogotá",306100218,com.ShopMaster.Model.Proveedor
Proveedor 1280,896236238,"Carrera 99 # 63-13, Medellín",308999024,com.ShopMaster.Model.Proveedor
Proveedor 1281,896171447,"Carrera 18 # 28-14, Medellín",318122803,com.ShopMaster.Model.Proveedor
Proveedor 1282,898224945,"Carrera 7 # 44-11, Barranquilla",305103475,com.ShopMaster.Model.Proveedor
Proveedor 1283,896016052,"Carrera 85 # 48-52, Bogotá",314642439,com.ShopMaster.Model.Proveedor
Proveedor 1284,896559201,"Carrera 85 # 64-45, Medellín",305582708,com.ShopMaster.Model.Proveedor
Proveedor 1285,896157591,"Carrera 85 # 41-5, Barranquilla",309328213,com.ShopMaster.Model.Proveedor
Proveedor 1286,894074573,"Carrera 45 # 79-28, Cartagena",303652198,com.ShopMaster.Model.Proveedor
Proveedor 1287,893975183,"Carrera 23 # 99-6, Cali",308830235,com.ShopMaster.Model.Proveedor
Proveedor 1288,892173241,"Carrera 36 # 17-2, Cartagena",303432580,com.ShopMaster.Model.Proveedor
Proveedor 1289,894159055,"Carrera 1 # 43-16, Medellín",301188495,com.ShopMaster.Model.Proveedor
Proveedor 1290,897985102,"Carrera 33 # 66-59, Barranquilla",313897636,com.ShopMaster.Model.Proveedor
Proveedor 1291,897385677,"Carrera 32 # 47-98, Bogotá",313961174,com.ShopMaster.Model.Proveedor
Proveedor 1292,897793131,"Carrera 76 # 41-19, Cali",313598836,com.ShopMaster.Model.Proveedor
Proveedor 1293,893769559,"Carrera 32 # 40-49, Cali",315291326,com.ShopMaster.Model.Proveedor
Proveedor 1294,894504536,"Carrera 69 # 13-80, Cali",308899969,com.ShopMaster.Model.Proveedor
Proveedor 1295,898395532,"Carrera 85 # 84-82, Cali",309291468,com.ShopMaster.Model.Proveedor
Proveedor 1296,894832837,"Carrera 92 # 14-95, Cartagena",311693384,com.ShopMaster.Model.Proveedor
Proveedor 1297,891265867,"Carrera 88 # 4-76, Medellín",301203824,com.ShopMaster.Model.Proveedor
Proveedor 1298,898392956,"Carrera 11 # 12-75, Cali",311229989,com.ShopMaster.Model.Proveedor
Proveedor 1299,899961918,"Carrera 13 # 18-45, Barranquilla",318473042,com.ShopMaster.Model.Proveedor
Proveedor 1300,898901378,"Carrera 98 # 18-3, Cartagena",307943071,com.ShopMaster.Model.Proveedor
Proveedor 1301,899579085,"Carrera 87 # 66-36, Cartagena",314411372,com.ShopMaster.Model.Proveedor
Proveedor 1302,895809773,"Carrera 21 # 54-71, Medellín",311143216,com.ShopMaster.Model.Proveedor
Proveedor 1303,893376635,"Carrera 66 # 83-75, Bogotá",301840057,com.ShopMaster.Model.Proveedor
Proveedor 1304,896070187,"Carrera 85 # 63-26, Barranquilla",315607740,com.ShopMaster.Model.Proveedor
Proveedor 1305,894583361,"Carrera 41 # 96-59, Medellín",319757556,com.ShopMaster.Model.Proveedor
Proveedor 1306,896966319,"Carrera 87 # 91-45, Cali",307227245,com.ShopMaster.Model.Proveedor
Proveedor 1307,893734126,"Carrera 43 # 70-37, Bogotá",313927413,com.ShopMaster.Model.Proveedor
Proveedor 1308,893104471,"Carrera 57 # 88-49, Medellín",301501962,com.ShopMaster.Model.Proveedor
Proveedor 1309,893945003,"Carrera 84 # 97-34, Barranquilla",311443808,com.ShopMaster.Model.Proveedor
Proveedor 1310,891585048,"Carrera 26 # 9-41, Medellín",311607770,com.ShopMaster.Model.Proveedor
Proveedor 1311,898097474,"Carrera 3 # 15-47, Barranquilla",302547959,com.ShopMaster.Model.Proveedor
Proveedor 1312,899440989,"Carrera 31 # 96-61, Cali",306373858,com.ShopMaster.Model.Proveedor
Proveedor 1313,892074327,"Carrera 39 # 30-87, Barranquilla",304646395,com.ShopMaster.Model.Proveedor
Proveedor 1314,898771344,"Carrera 9 # 44-7, Cali",311699218,com.ShopMaster.Model.Proveedor
Proveedor 1315,891686282,"Carrera 44 # 69-43, Bogotá",314645376,com.ShopMaster.Model.Proveedor
Proveedor 1316,892998562,"Carrera 72 # 27-46, Cali",305625342,com.ShopMaster.Model.Proveedor
Proveedor 1317,892332503,"Carrera 57 # 35-91, Medellín",316882943,com.ShopMaster.Model.Proveedor
Proveedor 1318,897089271,"Carrera 65 # 8-83, Cartagena",315557956,com.ShopMaster.Model.Proveedor
Proveedor 1319,899347003,"Carrera 44 # 93-89, Bogotá",302932468,com.ShopMaster.Model.Proveedor
Proveedor 1320,897361620,"Carrera 32 # 72-69, Cali",311923442,com.ShopMaster.Model.Proveedor
Proveedor 1321,896080356,"Carrera 22 # 78-99, Barranquilla",302671377,com.ShopMaster.Model.Proveedor
Proveedor 1322,897803706,"Carrera 73 # 31-61, Medellín",305164714,com.ShopMaster.Model.Proveedor
Proveedor 1323,892610149,"Carrera 55 # 51-80, Barranquilla",304083920,com.ShopMaster.Model.Proveedor
Proveedor 1324,891938068,"Carrera 15 # 59-60, Medellín",303764949,com.ShopMaster.Model.Proveedor
Proveedor 1325,892530994,"Carrera 97 # 59-62, Bogotá",313787197,com.ShopMaster.Model.Proveedor
Proveedor 1326,897532531,"Carrera 40 # 36-87, Barranquilla",305825080,com.ShopMaster.Model.Proveedor
Proveedor 1327,894069394,"Carrera 62 # 78-97, Barranquilla",313899284,com.ShopMaster.Model.Proveedor
Proveedor 1328,899476827,"Carrera 95 # 96-80, Cali",311194491,com.ShopMaster.Model.Proveedor
Proveedor 1329,895512803,"Carrera 19 # 12-41, Barranquilla",318951330,com.ShopMaster.Model.Proveedor
Proveedor 1330,896066987,"Carrera 95 # 13-41, Bogotá",305471759,com.ShopMaster.Model.Proveedor
Proveedor 1331,892378564,"Carrera 27 # 29-97, Cartagena",305999406,com.ShopMaster.Model.Proveedor
Proveedor 1332,892336458,"Carrera 93 # 69-94, Medellín",314387909,com.ShopMaster.Model.Proveedor
Proveedor 1333,894580260,"Carrera 43 # 48-45, Barranquilla",304197289,com.ShopMaster.Model.Proveedor
Proveedor 1334,899459049,"Carrera 8 # 35-80, Cali",311099714,com.ShopMaster.Model.Proveedor
Proveedor 1335,898860577,"Carrera 96 # 64-29, Barranquilla",319379408,com.ShopMaster.Model.Proveedor
Proveedor 1336,893852219,"Carrera 14 # 16-97, Cartagena",303807837,com.ShopMaster.Model.Proveedor
Proveedor 1337,891751136,"Carrera 74 # 4-87, Cali",316670104,com.ShopMaster.Model.Proveedor
Proveedor 1338,899245812,"Carrera 4 # 38-20, Medellín",314179412,com.ShopMaster.Model.Proveedor
Proveedor 1339,897144771,"Carrera 65 # 91-76, Cali",302366665,com.ShopMaster.Model.Proveedor
Proveedor 1340,891082315,"Carrera 2 # 6-92, Medellín",317231144,com.ShopMaster.Model.Proveedor
Proveedor 1341,896675591,"Carrera 55 # 75-19, Cartagena",315409795,com.ShopMaster.Model.Proveedor
Proveedor 1342,893878279,"Carrera 37 # 30-34, Barranquilla",317353575,com.ShopMaster.Model.Proveedor
Proveedor 1343,897548712,"Carrera 88 # 53-45, Barranquilla",303133810,com.ShopMaster.Model.Proveedor
Proveedor 1344,898140328,"Carrera 4 # 89-79, Barranquilla",304164976,com.ShopMaster.Model.Proveedor
Proveedor 1345,896251377,"Carrera 69 # 23-92, Bogotá",308275414,com.ShopMaster.Model.Proveedor
Proveedor 1346,895450078,"Carrera 26 # 57-67, Cali",307114123,com.ShopMaster.Model.Proveedor
Proveedor 1347,898651910,"Carrera 5 # 52-8, Medellín",312381601,com.ShopMaster.Model.Proveedor
Proveedor 1348,896879284,"Carrera 8 # 54-23, Barranquilla",317709260,com.ShopMaster.Model.Proveedor
Proveedor 1349,897295082,"Carrera 91 # 44-43, Cali",306403642,com.ShopMaster.Model.Proveedor
Proveedor 1350,897784947,"Carrera 12 # 43-82, Medellín",317789887,com.ShopMaster.Model.Proveedor
Proveedor 1351,896034584,"Carrera 3 # 93-20, Bogotá",312501007,com.ShopMaster.Model.Proveedor
Proveedor 1352,893276288,"Carrera 83 # 80-89, Barranquilla",313473403,com.ShopMaster.Model.Proveedor
Proveedor 1353,893274856,"Carrera 50 # 11-84, Barranquilla",319777371,com.ShopMaster.Model.Proveedor
Proveedor 1354,898534089,"Carrera 38 # 46-37, Medellín",302014342,com.ShopMaster.Model.Proveedor
Proveedor 1355,892745816,"Carrera 80 # 97-100, Medellín",316345574,com.ShopMaster.Model.Proveedor
Proveedor 1356,894277343,"Carrera 68 # 56-93, Cartagena",317468956,com.ShopMaster.Model.Proveedor
Proveedor 1357,897989187,"Carrera 91 # 47-46, Barranquilla",301686643,com.ShopMaster.Model.Proveedor
Proveedor 1358,892792971,"Carrera 61 # 63-34, Barranquilla",314751828,com.ShopMaster.Model.Proveedor
Proveedor 1359,899312353,"Carrera 17 # 40-14, Bogotá",306214690,com.ShopMaster.Model.Proveedor
Proveedor 1360,893297800,"Carrera 25 # 61-94, Cartagena",302960411,com.ShopMaster.Model.Proveedor
Proveedor 1361,897224160,"Carrera 25 # 50-99, Cartagena",315270525,com.ShopMaster.Model.Proveedor
Proveedor 1362,899285601,"Carrera 20 # 35-2, Medellín",319115909,com.ShopMaster.Model.Proveedor
Proveedor 1363,892982744,"Carrera 92 # 15-52, Barranquilla",313101504,com.ShopMaster.Model.Proveedor
Proveedor 1364,896668115,"Carrera 71 # 54-99, Cartagena",316368592,com.ShopMaster.Model.Proveedor
Proveedor 1365,898986340,"Carrera 31 # 93-88, Bogotá",304938918,com.ShopMaster.Model.Proveedor
Proveedor 1366,892153085,"Carrera 17 # 4-83, Bogotá",304209696,com.ShopMaster.Model.Proveedor
Proveedor 1367,891572978,"Carrera 74 # 22-52, Cartagena",307060651,com.ShopMaster.Model.Proveedor
Proveedor 1368,891399596,"Carrera 3 # 60-54, Cali",314272927,com.ShopMaster.Model.Proveedor
Proveedor 1369,895463227,"Carrera 44 # 39-40, Barranquilla",308473838,com.ShopMaster.Model.Proveedor
Proveedor 1370,898939045,"Carrera 20 # 25-50, Cali",301650788,com.ShopMaster.Model.Proveedor
Proveedor 1371,895088976,"Carrera 85 # 65-94, Cali",311228195,com.ShopMaster.Model.Proveedor
Proveedor 1372,898160983,"Carrera 72 # 61-42, Cali",308214078,com.ShopMaster.Model.Proveedor
Proveedor 1373,899475027,"Carrera 46 # 18-45, Bogotá",316103659,com.ShopMaster.Model.Proveedor
Proveedor 1374,893313297,"Carrera 66 # 96-78, Medellín",313814038,com.ShopMaster.Model.Proveedor
Proveedor 1375,891833701,"Carrera 18 # 57-38, Medellín",316979364,com.ShopMaster.Model.Proveedor
Proveedor 1376,898554997,"Carrera 15 # 14-34, Medellín",306938380,com.ShopMaster.Model.Proveedor
Proveedor 1377,891590627,"Carrera 83 # 67-78, Barranquilla",317414219,com.ShopMaster.Model.Proveedor
Proveedor 1378,898883254,"Carrera 26 # 17-11, Bogotá",313870672,com.ShopMaster.Model.Proveedor
Proveedor 1379,894204025,"Carrera 96 # 59-72, Cartagena",313400995,com.ShopMaster.Model.Proveedor
Proveedor 1380,896447648,"Carrera 64 # 30-63, Barranquilla",304821869,com.ShopMaster.Model.Proveedor
Proveedor 1381,897337422,"Carrera 55 # 60-66, Cali",312464630,com.ShopMaster.Model.Proveedor
Proveedor 1382,898173388,"Carrera 41 # 47-97, Cali",314899378,com.ShopMaster.Model.Proveedor
Proveedor 1383,895523023,"Carrera 7 # 48-93, Cali",303000659,com.ShopMaster.Model.Proveedor
Proveedor 1384,898610020,"Carrera 72 # 50-99, Cartagena",311915945,com.ShopMaster.Model.Proveedor
Proveedor 1385,898216629,"Carrera 83 # 9-58, Medellín",302511364,com.ShopMaster.Model.Proveedor
Proveedor 1386,895988371,"Carrera 67 # 37-53, Cartagena",308004096,com.ShopMaster.Model.Proveedor
Proveedor 1387,897824982,"Carrera 62 # 50-48, Barranquilla",304305328,com.ShopMaster.Model.Proveedor
Proveedor 1388,891169594,"Carrera 22 # 10-93, Barranquilla",318689629,com.ShopMaster.Model.Proveedor
Proveedor 1389,891218471,"Carrera 62 # 60-10, Cartagena",307412221,com.ShopMaster.Model.Proveedor
Proveedor 1390,899547432,"Carrera 16 # 61-35, Cartagena",315360686,com.ShopMaster.Model.Proveedor
Proveedor 1391,895693344,"Carrera 43 # 23-59, Cartagena",318465295,com.ShopMaster.Model.Proveedor
Proveedor 1392,895614142,"Carrera 66 # 43-23, Cartagena",316587193,com.ShopMaster.Model.Proveedor
Proveedor 1393,897855992,"Carrera 67 # 10-97, Barranquilla",309669334,com.ShopMaster.Model.Proveedor
Proveedor 1394,899040474,"Carrera 40 # 11-18, Barranquilla",315007662,com.ShopMaster.Model.Proveedor
Proveedor 1395,899128206,"Carrera 9 # 95-22, Cali",315522145,com.ShopMaster.Model.Proveedor
Proveedor 1396,896053232,"Carrera 83 # 22-22, Cali",301960415,com.ShopMaster.Model.Proveedor
Proveedor 1397,896617463,"Carrera 30 # 86-94, Barranquilla",313318115,com.ShopMaster.Model.Proveedor
Proveedor 1398,895581477,"Carrera 50 # 54-73, Cartagena",306724826,com.ShopMaster.Model.Proveedor
Proveedor 1399,892087119,"Carrera 38 # 30-8, Cartagena",312188142,com.ShopMaster.Model.Proveedor
Proveedor 1400,893933646,"Carrera 25 # 53-81, Bogotá",312629109,com.ShopMaster.Model.Proveedor
Proveedor 1401,899266453,"Carrera 73 # 17-17, Bogotá",314240895,com.ShopMaster.Model.Proveedor
Proveedor 1402,891448747,"Carrera 39 # 49-77, Barranquilla",315058751,com.ShopMaster.Model.Proveedor
Proveedor 1403,899448665,"Carrera 42 # 29-87, Cartagena",303973478,com.ShopMaster.Model.Proveedor
Proveedor 1404,897359719,"Carrera 3 # 45-60, Barranquilla",302953342,com.ShopMaster.Model.Proveedor
Proveedor 1405,894351742,"Carrera 33 # 43-1, Bogotá",315134104,com.ShopMaster.Model.Proveedor
Proveedor 1406,891700107,"Carrera 7 # 17-99, Barranquilla",303359308,com.ShopMaster.Model.Proveedor
Proveedor 1407,897064231,"Carrera 18 # 49-26, Bogotá",303081391,com.ShopMaster.Model.Proveedor
Proveedor 1408,894990574,"Carrera 69 # 99-77, Bogotá",314274099,com.ShopMaster.Model.Proveedor
Proveedor 1409,897937588,"Carrera 86 # 53-68, Barranquilla",319456085,com.ShopMaster.Model.Proveedor
Proveedor 1410,896744256,"Carrera 45 # 39-83, Barranquilla",307399396,com.ShopMaster.Model.Proveedor
Proveedor 1411,894555447,"Carrera 29 # 32-12, Bogotá",318930002,com.ShopMaster.Model.Proveedor
Proveedor 1412,893172312,"Carrera 91 # 32-12, Cartagena",302458746,com.ShopMaster.Model.Proveedor
Proveedor 1413,896176733,"Carrera 92 # 55-28, Cartagena",305419971,com.ShopMaster.Model.Proveedor
Proveedor 1414,897227337,"Carrera 7 # 51-44, Cali",314345785,com.ShopMaster.Model.Proveedor
Proveedor 1415,893589591,"Carrera 32 # 57-89, Cali",305608952,com.ShopMaster.Model.Proveedor
Proveedor 1416,894053811,"Carrera 9 # 49-95, Cali",309458889,com.ShopMaster.Model.Proveedor
Proveedor 1417,894363206,"Carrera 18 # 24-12, Barranquilla",314060402,com.ShopMaster.Model.Proveedor
Proveedor 1418,894748630,"Carrera 61 # 34-24, Cali",303481759,com.ShopMaster.Model.Proveedor
Proveedor 1419,894235552,"Carrera 48 # 55-29, Cartagena",308181165,com.ShopMaster.Model.Proveedor
Proveedor 1420,896055317,"Carrera 4 # 83-34, Bogotá",312472343,com.ShopMaster.Model.Proveedor
Proveedor 1421,898268060,"Carrera 41 # 16-69, Cartagena",305111103,com.ShopMaster.Model.Proveedor
Proveedor 1422,898235912,"Carrera 1 # 88-28, Bogotá",301357253,com.ShopMaster.Model.Proveedor
Proveedor 1423,896928344,"Carrera 32 # 88-29, Medellín",312532174,com.ShopMaster.Model.Proveedor
Proveedor 1424,897592309,"Carrera 91 # 63-56, Barranquilla",314606469,com.ShopMaster.Model.Proveedor
Proveedor 1425,895835028,"Carrera 12 # 20-37, Barranquilla",308225153,com.ShopMaster.Model.Proveedor
Proveedor 1426,891109962,"Carrera 6 # 45-49, Cali",301693635,com.ShopMaster.Model.Proveedor
Proveedor 1427,893152481,"Carrera 17 # 88-87, Cali",304331368,com.ShopMaster.Model.Proveedor
Proveedor 1428,892998612,"Carrera 85 # 8-94, Bogotá",312998762,com.ShopMaster.Model.Proveedor
Proveedor 1429,897950825,"Carrera 90 # 64-11, Cartagena",319860062,com.ShopMaster.Model.Proveedor
Proveedor 1430,893479581,"Carrera 16 # 30-48, Cartagena",311840929,com.ShopMaster.Model.Proveedor
Proveedor 1431,891265652,"Carrera 5 # 14-84, Bogotá",316177479,com.ShopMaster.Model.Proveedor
Proveedor 1432,893500505,"Carrera 7 # 23-82, Bogotá",301491490,com.ShopMaster.Model.Proveedor
Proveedor 1433,895396223,"Carrera 26 # 53-98, Cali",316629211,com.ShopMaster.Model.Proveedor
Proveedor 1434,899627729,"Carrera 54 # 43-42, Cali",317797400,com.ShopMaster.Model.Proveedor
Proveedor 1435,892123136,"Carrera 51 # 86-11, Cali",307952702,com.ShopMaster.Model.Proveedor
Proveedor 1436,894782268,"Carrera 47 # 47-59, Medellín",311921662,com.ShopMaster.Model.Proveedor
Proveedor 1437,894266973,"Carrera 53 # 43-30, Barranquilla",313981433,com.ShopMaster.Model.Proveedor
Proveedor 1438,894354819,"Carrera 83 # 94-18, Bogotá",305245931,com.ShopMaster.Model.Proveedor
Proveedor 1439,896116145,"Carrera 9 # 98-24, Medellín",304107584,com.ShopMaster.Model.Proveedor
Proveedor 1440,893939169,"Carrera 86 # 26-41, Medellín",314680721,com.ShopMaster.Model.Proveedor
Proveedor 1441,892859473,"Carrera 75 # 17-81, Medellín",315135756,com.ShopMaster.Model.Proveedor
Proveedor 1442,894102948,"Carrera 100 # 89-94, Cartagena",311603197,com.ShopMaster.Model.Proveedor
Proveedor 1443,896074857,"Carrera 19 # 46-82, Cartagena",313478322,com.ShopMaster.Model.Proveedor
Proveedor 1444,893027210,"Carrera 80 # 22-52, Barranquilla",318535106,com.ShopMaster.Model.Proveedor
Proveedor 1445,891538639,"Carrera 50 # 29-18, Medellín",314115018,com.ShopMaster.Model.Proveedor
Proveedor 1446,898262992,"Carrera 81 # 85-79, Bogotá",307769817,com.ShopMaster.Model.Proveedor
Proveedor 1447,894969784,"Carrera 97 # 25-17, Medellín",313118369,com.ShopMaster.Model.Proveedor
Proveedor 1448,896785141,"Carrera 62 # 33-39, Cali",305080400,com.ShopMaster.Model.Proveedor
Proveedor 1449,899415185,"Carrera 70 # 60-9, Barranquilla",312248301,com.ShopMaster.Model.Proveedor
Proveedor 1450,896095432,"Carrera 8 # 50-88, Barranquilla",311862228,com.ShopMaster.Model.Proveedor
Proveedor 1451,895382601,"Carrera 63 # 31-75, Bogotá",319285362,com.ShopMaster.Model.Proveedor
